address,create_time,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0x6f2e48f1f29d1eefc5e512009874e8cf1b1085c7,2016-04-15T01:19:03,386,44,6.027512984861974e+17,5.527512984861974e+17,1561531861363205.8,1.256252951104994e+16,6609270865367609.0,1.427993897745894e+16,0.9173740421696521,0.43169474347335685,38220.706976744186,16434904
0x767a364489607e9d9b5a9ea43a3a9030eec20dc9,2016-04-15T00:34:37,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x664a2f27c4b6a778c5fac601ba2afc1d4d1adca4,2016-04-15T00:25:59,14,12,1.21895e+18,1.18e+18,8.706785714285714e+16,9.833333333333333e+16,2.5329651427804563e+17,2.66256609724946e+17,0.7752251645151272,0.8199152542372882,162961.26923076922,4236993
0xe89938a1cbf4205096405718e1699fa84608c4bd,2016-04-15T00:15:39,0,0,0.0,0.0,0,0,0,0,0,0,0,3083
0xcb3ae1fcb86d208d688da935a463aecff8eaeb41,2016-04-15T00:11:09,22,17,1.91e+18,1.6e+18,8.681818181818182e+16,9.411764705882354e+16,3.3219157073806296e+16,5.33676288233642e+16,0.1316039980961447,0.2624264705882353,224416.23076923078,8752233
0x33a683a7af55942220e4efec514da11b5dc47996,2016-04-14T23:52:16,106,84,4.5745e+19,4.379e+19,4.315566037735849e+17,5.2130952380952384e+17,3.1126673263848896e+17,1.6892957586365368e+18,0.2257380472109747,0.8950143542230775,38032.757894736846,7226224
0x717bc206b352db68c53f91aa38510b4cc3af0a2a,2016-04-14T00:33:13,374,35,3.5e+17,3.4e+17,935828877005347.6,9714285714285714.0,2912475421873357.0,1.0443812737204548e+16,0.9064171122994652,0.5372941176470588,38720.46699266504,15836671
0xb0ceaa9cc523332cbef9fc606221cc0bc2d0872d,2016-11-19T01:01:10,10,4,6.2e+17,3.2e+17,6.2e+16,8e+16,6.615134163416492e+16,4.06201920231798e+16,0.5580645161290323,0.234375,3040093.3571428573,42561307
0x9b97e0237edbffdade6c5a3fb0937b2c4a455ab9,2018-10-13T10:30:35,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x327f9f3d4ace1919c14bc75e04e4063c72655748,2018-10-13T10:30:38,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xbd7aa8086e6dba807d12ace68991285e543fe74c,2018-10-13T10:30:38,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xd0303c13bf34e5648f729ec2b49c4633dd77f29f,2018-10-13T10:30:38,0,0,0.0,0.0,0,0,0,0,0,0,0,0
