address,create_time,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0x43ef536df34e9e08d5019d271dd332969ee2f641,2016-09-12T18:31:32,0,0,0.0,0.0,0,0,0,0,0,0,0,2804167
0x415843c183da347a6860685c4ce75ee2ea36b538,2016-09-12T18:26:22,0,0,0.0,0.0,0,0,0,0,0,0,0,2804477
0xb524b2a2dd990c84ef6b3f44c1d7d5eb0caf1612,2016-09-12T18:24:34,0,0,0.0,0.0,0,0,0,0,0,0,0,2804585
0xc2c015d064fff93fd19dcbaf46408bc227f11673,2016-09-12T18:20:55,0,0,0.0,0.0,0,0,0,0,0,0,0,2804804
0x64bc9b85e981890e001e41e5a8a96fd6c9a0beb9,2016-09-12T18:02:36,0,0,0.0,0.0,0,0,0,0,0,0,0,2805903
0x973ec555e2a501ea2190e0a7e9e9f47e5ad7336c,2016-09-12T18:00:10,0,0,0.0,0.0,0,0,0,0,0,0,0,2806049
0x398859eeea449dc60a21ffd30e0cb8f5cbf67591,2016-09-12T17:44:03,0,0,0.0,0.0,0,0,0,0,0,0,0,2807016
0xb4430250e5355c6f9011458fca1a0570b0c925ad,2016-09-12T17:28:55,0,0,0.0,0.0,0,0,0,0,0,0,0,2807924
0x45ae91b4e1135b4183728864511ac5aff937b8fb,2016-09-12T17:25:41,0,0,0.0,0.0,0,0,0,0,0,0,0,2808118
0x2b6efb0b9ef5919add11a3fe4cd454091475458f,2020-01-04T01:13:05,0,0,0.0,0.0,0,0,0,0,0,0,0,2358
0x9faec1198749203d920a90dc6d42be64ea66ca9e,2020-03-30T23:32:27,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x99fcb8e0f4b2114d283ce2dda523a4751bcd5d11,2020-01-23T17:49:46,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x979bc5ecc41b701efabd550b98cedbc137cbb0af,2020-01-04T02:05:36,0,0,0.0,0.0,0,0,0,0,0,0,0,15667376
0x2c063a26bae823a7497cb4bfd2b9dc5d4d124a16,2018-02-20T06:06:05,3524,0,4.6680514017000004e+21,0.0,1.3246456872020431e+18,0,2.9868547948753495e+18,0,0.6563711466148875,0,17646.08314415437,62184797
