address,create_time,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0x41ced0249967fb4c585b10aae4956aed0cc20d17,2015-10-22T16:16:33,3,0,1.01e+18,0.0,3.366666666666667e+17,0,4.690652643526508e+17,0,0.6600660066006601,0,272.3333333333333,817
0x2ba9d183adc45926ab849d5a9f3e5d5a1eaf0d85,2015-10-22T15:15:13,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x66342e803943929dc47bca1d625f42c7c725b049,2016-03-31T20:02:47,18,6,1.4653e+19,5.8045e+18,8.140555555555556e+17,9.674166666666666e+17,9.003871680944458e+17,5.5752740341220504e+16,0.4822561932710025,0.026488069601171504,2339571.7916666665,56149723
0x6869b8e23b1de74aa9376ec2b5f194bb9aa08cbc,2020-03-15T12:13:22,37,0,3.6e+17,0.0,9729729729729730.0,0,1621621621621621.2,0,0.02702702702702703,0,111361.18918918919,4120364
0x68d8618d9b573b7f98b028a052a82f46c49f7ffc,2017-03-23T08:57:14,22,0,9.6e+17,0.0,4.363636363636364e+16,0,1.734554030853583e+16,0,0.140625,0,524.8181818181819,11546
0x6a0f05d623933e179e8feed87cc73dfc95717d45,2018-10-14T12:27:26,2,0,1e+16,0.0,5000000000000000.0,0,5000000000000000.0,0,0.5,0,130.5,261
0x6b466cb8893d9e1d1c12582fad4b3ed0f7d0a276,2017-06-02T16:12:31,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x6c91c0104677d08cded353b1459b68415f278c38,2018-11-04T01:48:37,9,0,3.51e+18,0.0,3.9e+17,0,6.405032743432654e+17,0,0.709085153529598,0,6910.666666666667,62196
0x6cb877964e66fc227ff19e29969f6fc6a21798c2,2018-05-27T01:34:47,3067,0,1.082e+20,0.0,3.5278774046299316e+16,0,6.772620960858515e+16,0,0.6780168956159028,0,2684.3345288555593,8232854
0x6d5bb435a0b3b6e45a15f7ed86a2f600b4129906,2018-10-29T01:50:54,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x6d8aeb55a5bfda9393de1301b995d3f733c5de85,2018-10-28T10:21:07,4,0,3e+16,0.0,7500000000000000.0,0,4330127018922193.5,0,0.25,0,4442.5,17770
0x6e850bf8607a37e84a489008eeb94fb19331b061,2018-11-04T20:28:34,9,0,3.117679504548094e+18,0.0,3.464088338386771e+17,0,3.212669194972365e+17,0,0.5004233300191162,0,2232.5555555555557,20093
0x6e9fa09828f06c8067b9aecf7cb01cb5df944c2d,2016-04-07T16:04:51,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x7a984b7658978f5c7658dceb3d4343cdddc28462,2016-04-07T16:38:36,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x45c175ba1562428059254082ce4ef91f618d19ad,2016-04-07T16:35:55,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xf4bcaa08281bb5b3b303b8c3292d4df3e35264e4,2016-04-07T16:07:35,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x5a9ed5d071fe12995df281ea0fba21d7f1f76809,2016-04-07T16:02:39,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x08b4b138e3540e925a8da863e2ad71228235e7cb,2016-04-07T15:58:33,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x6edea3515749cef9986d05f08104ffd976217bb7,2018-10-30T21:47:41,59,0,2.2644932619197784e+19,0.0,3.838124172745387e+17,0,4.2784221676824915e+17,0,0.5761589601020287,0,42.0,2478
0x70e2475b7da322d4a379e43cd7495c63c055192a,2016-04-06T05:15:56,3,0,6e+17,0.0,2e+17,0,2.1602468994692867e+17,0,0.5555555555555556,0,801.6666666666666,2405
0x71acfa5a9fed2e445ee9c2038a21fa2893d1ad75,2019-07-18T22:28:12,2,0,1.5e+16,0.0,7500000000000000.0,0,7500000000000000.0,0,0.5,0,1217.5,2435
0x71ef56c2830323a1edd5db76128d588937fa89f8,2016-05-02T01:21:36,221,0,3e+17,0.0,1357466063348416.2,0,2.0134475530576464e+16,0,0.995475113122172,0,64913.371040723985,14345855
0x4e2405f5d0284e9bbbc362412ea1e5b2e893c365,2016-08-04T15:06:17,220,0,2320000000000000.0,0.0,10545454545454.545,0,156058476007823.2,0,0.9954545454545455,0,28067.154545454545,6174774
0xb5abfbbe96aa33c0e6288c2a982ab9e0303fc479,2016-06-10T06:25:52,223,0,1e+18,0.0,4484304932735426.0,0,6.681463868049928e+16,0,0.9955156950672646,0,49139.008968609865,10957999
0x4cb8122b08df89d65a0b3a33b71e876a03ac4f6b,2016-06-09T12:06:36,223,0,1e+18,0.0,4484304932735426.0,0,6.681463868049928e+16,0,0.9955156950672646,0,49434.775784753365,11023955
0x80207cbd4142b3e7ad9be4df6baed4b8bbe42d26,2016-06-02T03:33:11,0,0,0.0,0.0,0,0,0,0,0,0,0,11659560
0x60f074765c71f436e006f2ef5052156bf88e0d0e,2016-06-02T03:28:10,223,0,2e+17,0.0,896860986547085.2,0,1.3362927736099862e+16,0,0.9955156950672646,0,52286.372197309414,11659861
0x00fc936fcbd43f0754b0b2f6f6815f7b537ce493,2016-05-28T07:56:01,0,0,0.0,0.0,0,0,0,0,0,0,0,12075790
0xede7bc2e63a2d113a8294d56683f28179916d250,2016-05-28T06:16:37,0,0,0.0,0.0,0,0,0,0,0,0,0,12081754
0xc94c22cad8a9e84d58aba2a57d3f03bacb883a8c,2016-05-27T10:06:35,0,0,0.0,0.0,0,0,0,0,0,0,0,12154356
0xf172ed1f7045f79935a6526a40c23135f4cbaf79,2016-05-22T18:26:59,0,0,0.0,0.0,0,0,0,0,0,0,0,12556332
0x32cbeef752ea47ec1efa93ccd3aa1f700d891e89,2016-05-21T22:05:25,221,0,1000000000000000.0,0.0,4524886877828.055,0,67114918435254.85,0,0.995475113122172,0,57147.628959276015,12629626
0x72188297b76453b7385019219fb0364fd032d7e7,2016-06-17T22:19:18,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x7229b46468dc09a0170ae349b9a7443ed6e2992a,2018-10-29T02:57:57,85,0,6.961939e+18,0.0,8.190516470588235e+16,0,3.539578194439593e+16,0,0.195576298330613,0,6540.670588235294,555957
0x728033725e2d38af35e30b3f3c2e4874312e45f8,2018-10-27T17:07:44,2,0,1e+16,0.0,5000000000000000.0,0,5000000000000000.0,0,0.5,0,1390.0,2780
0x72b0ba8b3e039153b557e4e15fa11fd6a79b7498,2018-07-18T15:55:05,75,0,4.08537e+18,0.0,5.44716e+16,0,1.904557787136951e+17,0,0.9010022919180719,0,32209.573333333334,2415718
0x7471fb59dc79d3b5431c50695300fb56bf25b764,2018-10-30T00:25:22,4,0,3.1e+16,0.0,7750000000000000.0,0,4493050188902857.5,0,0.2661290322580645,0,161.0,644
0x74aa259965421ca9f4264d1697f77fcf680410b7,2017-08-14T17:05:17,4,0,20000000000000.0,0.0,5000000000000.0,0,8660254037844.387,0,0.75,0,420.5,1682
0x74f5e9ad97bb720f74d5548387bf4da5352053ac,2016-04-29T05:12:10,0,0,0.0,0.0,0,0,0,0,0,0,0,14595802
0x753c3d68fe0a3102a033a7d2333c447b69f6c1ea,2018-10-27T02:22:30,11,0,1.15e+17,0.0,1.0454545454545454e+16,0,4418219229171951.5,0,0.18814229249011857,0,790.5454545454545,8696
0x7630703dd17bf138893f97b19f8fa7d12ff91de9,2019-07-11T13:51:50,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x787e3cef5edd94089ab3988775fcb24a1582b38f,2016-03-28T02:01:13,215,0,1e+17,0.0,465116279069767.44,0,6804064575966416.0,0,0.9953488372093023,0,80831.56279069767,17378786
0x794512a134b4c111ea688d7b357a75d93810ace1,2018-11-03T12:36:28,6,0,8.550000000000001e+18,0.0,1.4250000000000003e+18,0,1.4182589091323674e+18,0,0.5155945419103313,0,6851.5,41109
0x7947f5e66b2be1365540ed9d7ac2950044d54e2e,2018-01-23T07:11:49,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xeceed88370c9fb7fa32aaec3e17df9b03c4020ec,2018-01-23T07:13:00,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x7a1ef8e226fd04f31468763c7b72d0abbe1518ea,2019-07-24T00:49:33,6,0,5e+16,0.0,8333333333333333.0,0,3726779962499649.5,0,0.16666666666666666,0,1292.5,7755
0x7bd83b818fb88239a8ece4c95837dc5746af32cc,2018-10-28T09:23:59,36,0,6.046e+18,0.0,1.6794444444444445e+17,0,1.5722894567484925e+17,0,0.5102547138604036,0,17302.61111111111,622894
0x7c24ff1768901640c2000bf8048dd194546367d2,2018-06-09T07:48:25,0,0,0.0,0.0,0,0,0,0,0,0,0,1481774
0x84d9f3e49adb28f57f23f25b77bfb91612623f1f,2018-06-09T09:01:50,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x5c61fe62518b05f260bbdb68aa63671576ba4176,2018-06-09T09:01:50,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xae0317a0b05da292fe97c1d0ed5bdcbba9f88cc3,2018-06-09T08:59:22,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x3a979b8c99b7dfc5a36824792a124e7bb973d00a,2018-06-09T08:58:16,0,0,0.0,0.0,0,0,0,0,0,0,0,0
